Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,Frequency of Purchases,Year,Month Number,Month,Year-Month,Quarter,Day of Week,Age Group,Returned,Subscribed,Online Purchase,Sale Purchase,Average Amount per Item (₹),Has Discount,Has Shipping Charge
TXN505854,CUST000062,2024-12-12,19,Male,Chandigarh,Online,Flipkart,Footwear,Running Shoes,Nike,Beige,9,1,8745,14,Standard Day,40,Standard,7,No,UPI,2,Not Returned,12,Monthly,2024,12,December,2024-12,Q4,Thursday,18-24,False,False,True,False,8745.0,True,True
TXN505855,CUST002490,2024-08-05,24,Female,Lucknow,Online,Amazon,Clothing,Kurta,Max,Green,XL,1,1986,13,Standard Day,99,Standard,6,No,UPI,2,Returned,5,Quarterly,2024,8,August,2024-08,Q3,Monday,18-24,True,False,True,False,1986.0,True,True
TXN505856,CUST001564,2024-08-12,41,Female,Mumbai,Online,Flipkart,Footwear,Heels,Bata,Brown,9,2,4248,4,Standard Day,40,Standard,7,No,UPI,2,Not Returned,47,Weekly,2024,8,August,2024-08,Q3,Monday,35-44,False,False,True,False,2124.0,True,True
TXN505857,CUST000968,2023-12-19,53,Female,Chennai,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Grey,10,4,21294,7,Standard Day,0,N/A (Offline),0,No,Cash,4,Returned,2,Quarterly,2023,12,December,2023-12,Q4,Tuesday,45-54,True,False,False,False,5323.5,True,False
TXN505858,CUST000292,2023-02-28,53,Female,Nagpur,Online,Amazon,Clothing,Jeans,H&M,Beige,XS,1,3549,14,Standard Day,60,Standard,6,No,Net Banking,2,Returned,0,Rarely,2023,2,February,2023-02,Q1,Tuesday,45-54,True,False,True,False,3549.0,True,True
TXN505859,CUST000640,2023-01-11,42,Female,Ahmedabad,Online,Flipkart,Accessories,Backpack,Wildcraft,Black,Free Size,1,2896,4,Standard Day,40,Standard,4,No,Cash on Delivery,2,Returned,1,Quarterly,2023,1,January,2023-01,Q1,Wednesday,35-44,True,False,True,False,2896.0,True,True
TXN505860,CUST000639,2023-08-08,51,Male,Ahmedabad,Offline,In-Store Purchase,Clothing,Shorts,Puma,Black,XS,3,2404,22,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,5,Not Returned,0,Rarely,2023,8,August,2023-08,Q3,Tuesday,45-54,False,True,False,True,801.3333333333334,True,False
TXN505861,CUST001012,2023-08-09,43,Other,Kolkata,Online,Meesho,Accessories,Belt,Fastrack,Brown,M,1,1081,8,Standard Day,99,Standard,7,No,Cash on Delivery,2,Returned,2,Quarterly,2023,8,August,2023-08,Q3,Wednesday,35-44,True,False,True,False,1081.0,True,True
TXN505862,CUST001292,2024-05-20,39,Female,Lucknow,Offline,In-Store Purchase,Accessories,Wallet,Puma,Brown,Free Size,1,1824,1,Standard Day,0,N/A (Offline),0,No,Cash,3,Not Returned,1,Rarely,2024,5,May,2024-05,Q2,Monday,35-44,False,False,False,False,1824.0,True,False
TXN505863,CUST000573,2023-05-21,54,Female,Visakhapatnam,Offline,In-Store Purchase,Clothing,Dress,Max,Black,XL,1,2221,0,Standard Day,0,N/A (Offline),0,No,Credit Card,3,Not Returned,0,Rarely,2023,5,May,2023-05,Q2,Sunday,45-54,False,False,False,False,2221.0,False,False
TXN505864,CUST002525,2024-12-15,23,Female,Indore,Online,Ajio,Footwear,Running Shoes,Adidas,Grey,6,1,11224,7,Standard Day,40,Standard,7,No,Net Banking,4,Not Returned,27,Fortnightly,2024,12,December,2024-12,Q4,Sunday,18-24,False,False,True,False,11224.0,True,True
TXN505865,CUST002435,2023-06-22,21,Female,Pune,Online,Nykaa,Accessories,Belt,Levis,Brown,Free Size,1,1641,2,Standard Day,0,Standard,5,No,UPI,4,Not Returned,4,Quarterly,2023,6,June,2023-06,Q2,Thursday,18-24,False,False,True,False,1641.0,True,False
TXN505866,CUST003337,2023-09-14,58,Female,Mumbai,Online,Amazon,Clothing,Hoodie,HRX,Beige,S,1,1878,3,Standard Day,60,Standard,4,No,Cash on Delivery,2,Not Returned,15,Monthly,2023,9,September,2023-09,Q3,Thursday,55-64,False,False,True,False,1878.0,True,True
TXN505867,CUST001034,2024-05-06,60,Male,Kolkata,Online,Ajio,Clothing,Jacket,Puma,Grey,XS,1,3339,6,Standard Day,0,Standard,4,Yes,Cash on Delivery,4,Returned,6,Quarterly,2024,5,May,2024-05,Q2,Monday,55-64,True,True,True,False,3339.0,True,False
TXN505868,CUST002997,2023-11-02,31,Male,Bhubaneswar,Online,Flipkart,Clothing,Kurta,FabIndia,Olive,XL,1,2124,15,Standard Day,0,Standard,6,No,Cash on Delivery,3,Not Returned,25,Fortnightly,2023,11,November,2023-11,Q4,Thursday,25-34,False,False,True,False,2124.0,True,False
TXN505869,CUST003297,2023-11-05,39,Male,Bangalore,Offline,In-Store Purchase,Clothing,T-shirt,Zara,Red,XL,1,2235,12,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,3,Not Returned,0,Rarely,2023,11,November,2023-11,Q4,Sunday,35-44,False,True,False,True,2235.0,True,False
TXN505870,CUST001385,2023-10-02,51,Male,Hyderabad,Online,Ajio,Clothing,Shorts,Max,Grey,XXL,2,1610,7,Standard Day,0,Standard,3,Yes,Credit Card,4,Not Returned,8,Monthly,2023,10,October,2023-10,Q4,Monday,45-54,False,True,True,False,805.0,True,False
TXN505871,CUST000062,2023-08-08,19,Male,Chandigarh,Offline,In-Store Purchase,Clothing,T-shirt,Puma,Black,M,1,728,27,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Returned,8,Monthly,2023,8,August,2023-08,Q3,Tuesday,18-24,True,False,False,True,728.0,True,False
TXN505872,CUST002731,2023-12-30,19,Female,Delhi,Online,Ajio,Clothing,Saree,FabIndia,Black,XS,1,3443,4,Standard Day,40,Express,2,No,Debit Card,4,Not Returned,1,Rarely,2023,12,December,2023-12,Q4,Saturday,18-24,False,False,True,False,3443.0,True,True
TXN505873,CUST001868,2024-08-10,44,Male,Gurgaon,Online,Flipkart,Clothing,Dress,Allen Solly,Navy,XL,2,3648,15,Standard Day,99,Express,2,No,UPI,4,Not Returned,1,Rarely,2024,8,August,2024-08,Q3,Saturday,35-44,False,False,True,False,1824.0,True,True
TXN505874,CUST003414,2023-04-13,19,Female,Delhi,Offline,In-Store Purchase,Clothing,T-shirt,Levis,Navy,S,1,951,3,Standard Day,0,N/A (Offline),0,Yes,Credit Card,4,Returned,0,Rarely,2023,4,April,2023-04,Q2,Thursday,18-24,True,True,False,False,951.0,True,False
TXN505875,CUST001185,2024-08-03,41,Male,Delhi,Online,Amazon,Clothing,Trousers,Roadster,Green,XXL,1,1636,9,Standard Day,0,Express,2,No,Debit Card,2,Not Returned,1,Rarely,2024,8,August,2024-08,Q3,Saturday,35-44,False,False,True,False,1636.0,True,False
TXN505876,CUST002664,2024-06-01,62,Female,Ahmedabad,Online,Nykaa,Clothing,Kurta,Biba,Blue,M,1,2850,9,Standard Day,99,Same Day,0,No,UPI,4,Returned,24,Fortnightly,2024,6,June,2024-06,Q2,Saturday,55-64,True,False,True,False,2850.0,True,True
TXN505877,CUST001793,2023-11-29,58,Female,Ahmedabad,Offline,In-Store Purchase,Clothing,Hoodie,Nike,Grey,M,1,3909,13,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,0,Rarely,2023,11,November,2023-11,Q4,Wednesday,55-64,False,False,False,True,3909.0,True,False
TXN505878,CUST000746,2024-08-23,57,Male,Indore,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,Green,10,1,3777,15,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,3,Not Returned,5,Quarterly,2024,8,August,2024-08,Q3,Friday,55-64,False,False,False,True,3777.0,True,False
TXN505879,CUST000767,2024-08-08,57,Female,Chennai,Online,Nykaa,Clothing,Jacket,Zara,Red,XS,1,2268,4,Standard Day,0,Express,2,Yes,Debit Card,5,Not Returned,44,Fortnightly,2024,8,August,2024-08,Q3,Thursday,55-64,False,True,True,False,2268.0,True,False
TXN505880,CUST001921,2023-01-23,36,Male,Jaipur,Online,Myntra,Clothing,Jeans,Roadster,White,S,1,2288,15,Standard Day,40,Same Day,0,No,Cash on Delivery,3,Not Returned,1,Rarely,2023,1,January,2023-01,Q1,Monday,35-44,False,False,True,False,2288.0,True,True
TXN505881,CUST000316,2024-04-18,29,Male,Surat,Offline,In-Store Purchase,Footwear,Formal Shoes,Bata,Beige,10,2,6307,7,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,38,Weekly,2024,4,April,2024-04,Q2,Thursday,25-34,False,False,False,False,3153.5,True,False
TXN505882,CUST001722,2024-08-05,62,Female,Chennai,Online,Meesho,Clothing,T-shirt,Max,Brown,L,2,693,12,Standard Day,40,Standard,7,No,UPI,2,Returned,7,Monthly,2024,8,August,2024-08,Q3,Monday,55-64,True,False,True,False,346.5,True,True
TXN505883,CUST002020,2024-06-18,64,Male,Kolkata,Online,Ajio,Footwear,Running Shoes,Nike,Olive,10,1,15142,2,Standard Day,40,Standard,4,No,UPI,4,Not Returned,3,Quarterly,2024,6,June,2024-06,Q2,Tuesday,55-64,False,False,True,False,15142.0,True,True
TXN505884,CUST002356,2023-02-19,56,Male,Ahmedabad,Online,Flipkart,Footwear,Sneakers,Adidas,Olive,8,1,16202,8,Standard Day,0,Same Day,0,Yes,UPI,3,Returned,34,Weekly,2023,2,February,2023-02,Q1,Sunday,55-64,True,True,True,False,16202.0,True,False
TXN505885,CUST003062,2024-08-13,20,Male,Chennai,Online,Meesho,Clothing,T-shirt,HRX,Red,XL,1,942,6,Standard Day,0,Standard,5,No,Debit Card,2,Returned,0,Rarely,2024,8,August,2024-08,Q3,Tuesday,18-24,True,False,True,False,942.0,True,False
TXN505886,CUST001138,2024-06-02,49,Female,Bangalore,Online,Nykaa,Accessories,Backpack,Fastrack,Red,Free Size,1,2020,10,Standard Day,0,Express,2,Yes,UPI,2,Not Returned,34,Fortnightly,2024,6,June,2024-06,Q2,Sunday,45-54,False,True,True,False,2020.0,True,False
TXN505887,CUST002229,2023-05-24,35,Male,Visakhapatnam,Offline,In-Store Purchase,Clothing,Shorts,Puma,Black,XL,3,8577,8,Standard Day,0,N/A (Offline),0,Yes,Cash,4,Not Returned,22,Fortnightly,2023,5,May,2023-05,Q2,Wednesday,35-44,False,True,False,False,2859.0,True,False
TXN505888,CUST000619,2024-04-01,30,Male,Kochi,Offline,In-Store Purchase,Footwear,Sneakers,Adidas,Blue,10,1,5276,4,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,5,Quarterly,2024,4,April,2024-04,Q2,Monday,25-34,False,False,False,False,5276.0,True,False
TXN505889,CUST001426,2024-02-24,37,Female,Delhi,Online,Nykaa,Clothing,Shorts,Adidas,Olive,XL,1,3052,11,Standard Day,99,Express,2,No,Credit Card,5,Not Returned,1,Rarely,2024,2,February,2024-02,Q1,Saturday,35-44,False,False,True,False,3052.0,True,True
TXN505890,CUST002339,2024-10-11,36,Female,Delhi,Online,Ajio,Clothing,Jacket,Puma,Olive,XS,1,4243,27,Diwali Sale,40,Express,1,No,Cash on Delivery,5,Not Returned,9,Monthly,2024,10,October,2024-10,Q4,Friday,35-44,False,False,True,True,4243.0,True,True
TXN505891,CUST002463,2024-03-01,46,Female,Noida,Online,Nykaa,Footwear,Heels,Bata,Navy,7,1,1219,15,Standard Day,0,Same Day,0,Yes,Debit Card,3,Returned,14,Fortnightly,2024,3,March,2024-03,Q1,Friday,45-54,True,True,True,False,1219.0,True,False
TXN505892,CUST002501,2024-01-24,63,Male,Pune,Online,Nykaa,Clothing,Jacket,Levis,Red,S,1,6522,0,Standard Day,40,Standard,5,No,Cash on Delivery,3,Not Returned,46,Weekly,2024,1,January,2024-01,Q1,Wednesday,55-64,False,False,True,False,6522.0,False,True
TXN505893,CUST002020,2024-05-22,64,Male,Kolkata,Offline,In-Store Purchase,Clothing,Saree,Max,Red,XL,1,2645,9,Standard Day,0,N/A (Offline),0,No,UPI,4,Returned,3,Quarterly,2024,5,May,2024-05,Q2,Wednesday,55-64,True,False,False,False,2645.0,True,False
TXN505894,CUST002873,2023-01-15,41,Male,Nagpur,Online,Meesho,Footwear,Heels,Max,Beige,7,2,4180,5,Standard Day,40,Standard,6,No,Cash on Delivery,3,Not Returned,11,Monthly,2023,1,January,2023-01,Q1,Sunday,35-44,False,False,True,False,2090.0,True,True
TXN505895,CUST002915,2023-01-08,33,Male,Mumbai,Online,Ajio,Clothing,T-shirt,Roadster,Beige,XS,1,476,3,Standard Day,0,Standard,5,Yes,UPI,2,Not Returned,20,Weekly,2023,1,January,2023-01,Q1,Sunday,25-34,False,True,True,False,476.0,True,False
TXN505896,CUST003317,2023-03-15,63,Female,Lucknow,Offline,In-Store Purchase,Clothing,Shirt,Max,Blue,S,1,1159,1,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,3,Quarterly,2023,3,March,2023-03,Q1,Wednesday,55-64,False,True,False,False,1159.0,True,False
TXN505897,CUST000948,2024-08-19,38,Female,Bhubaneswar,Online,Flipkart,Clothing,Kurta,FabIndia,Red,XXL,1,1476,0,Standard Day,40,Standard,5,No,UPI,4,Not Returned,25,Fortnightly,2024,8,August,2024-08,Q3,Monday,35-44,False,False,True,False,1476.0,False,True
TXN505898,CUST001426,2023-12-26,37,Female,Delhi,Offline,In-Store Purchase,Clothing,Dress,Allen Solly,Red,XS,3,6131,9,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,1,Rarely,2023,12,December,2023-12,Q4,Tuesday,35-44,False,False,False,False,2043.6666666666667,True,False
TXN505899,CUST001042,2024-03-12,61,Female,Chennai,Online,Flipkart,Clothing,T-shirt,Nike,Grey,XS,1,2497,4,Standard Day,40,Express,1,No,Debit Card,4,Not Returned,4,Monthly,2024,3,March,2024-03,Q1,Tuesday,55-64,False,False,True,False,2497.0,True,True
TXN505900,CUST002457,2023-12-18,26,Male,Delhi,Online,Myntra,Clothing,Hoodie,Nike,Green,S,2,14445,15,Standard Day,60,Standard,7,No,Cash on Delivery,2,Not Returned,0,Rarely,2023,12,December,2023-12,Q4,Monday,25-34,False,False,True,False,7222.5,True,True
TXN505901,CUST000342,2023-09-15,30,Male,Indore,Online,Meesho,Clothing,T-shirt,HRX,Blue,M,4,2872,4,Standard Day,0,Standard,3,No,UPI,3,Returned,0,Rarely,2023,9,September,2023-09,Q3,Friday,25-34,True,False,True,False,718.0,True,False
TXN505902,CUST002402,2023-08-19,44,Male,Visakhapatnam,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Blue,9,1,5967,26,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,3,Not Returned,34,Weekly,2023,8,August,2023-08,Q3,Saturday,35-44,False,False,False,True,5967.0,True,False
TXN505903,CUST001024,2023-02-12,27,Female,Lucknow,Online,Ajio,Clothing,Kurta,Biba,Green,L,3,7293,0,Standard Day,40,Standard,4,No,Wallet,4,Not Returned,12,Monthly,2023,2,February,2023-02,Q1,Sunday,25-34,False,False,True,False,2431.0,False,True
TXN505904,CUST001371,2023-05-22,57,Female,Visakhapatnam,Online,Ajio,Footwear,Sneakers,Nike,Blue,7,2,18343,6,Standard Day,0,Express,2,No,UPI,5,Not Returned,6,Monthly,2023,5,May,2023-05,Q2,Monday,55-64,False,False,True,False,9171.5,True,False
TXN505905,CUST000991,2024-05-15,59,Male,Hyderabad,Online,Meesho,Clothing,Jeans,Allen Solly,Grey,L,1,3319,4,Standard Day,0,Standard,7,No,Cash on Delivery,3,Returned,8,Monthly,2024,5,May,2024-05,Q2,Wednesday,55-64,True,False,True,False,3319.0,True,False
TXN505906,CUST001954,2023-01-08,60,Female,Kochi,Online,Amazon,Clothing,T-shirt,HRX,Blue,M,1,1225,14,Standard Day,40,Standard,3,No,UPI,2,Returned,36,Weekly,2023,1,January,2023-01,Q1,Sunday,55-64,True,False,True,False,1225.0,True,True
TXN505907,CUST000796,2023-10-13,56,Female,Lucknow,Online,Flipkart,Accessories,Bag,Levis,Black,Free Size,1,4227,15,Standard Day,40,Standard,7,No,Cash on Delivery,3,Not Returned,5,Quarterly,2023,10,October,2023-10,Q4,Friday,55-64,False,False,True,False,4227.0,True,True
TXN505908,CUST003146,2023-04-09,63,Male,Ahmedabad,Online,Flipkart,Footwear,Formal Shoes,Bata,Red,11,1,1921,6,Standard Day,40,Standard,7,No,UPI,2,Not Returned,44,Weekly,2023,4,April,2023-04,Q2,Sunday,55-64,False,False,True,False,1921.0,True,True
TXN505909,CUST003362,2023-10-25,42,Male,Jaipur,Online,Flipkart,Clothing,Dress,H&M,Red,XXL,2,8161,21,Diwali Sale,40,Standard,5,No,UPI,4,Not Returned,0,Rarely,2023,10,October,2023-10,Q4,Wednesday,35-44,False,False,True,True,4080.5,True,True
TXN505910,CUST003334,2023-05-30,34,Male,Kolkata,Offline,In-Store Purchase,Clothing,Shorts,HRX,Navy,XXL,1,1558,0,Standard Day,0,N/A (Offline),0,Yes,UPI,2,Returned,44,Weekly,2023,5,May,2023-05,Q2,Tuesday,25-34,True,True,False,False,1558.0,False,False
TXN505911,CUST000872,2024-08-06,39,Male,Indore,Online,Meesho,Clothing,Kurta,Biba,Grey,M,1,1970,13,Standard Day,0,Standard,4,No,Cash on Delivery,3,Not Returned,0,Rarely,2024,8,August,2024-08,Q3,Tuesday,35-44,False,False,True,False,1970.0,True,False
TXN505912,CUST000547,2023-01-18,36,Male,Chandigarh,Online,Flipkart,Clothing,T-shirt,HRX,Grey,XXL,1,323,11,Standard Day,40,Express,2,No,Credit Card,3,Not Returned,1,Rarely,2023,1,January,2023-01,Q1,Wednesday,35-44,False,False,True,False,323.0,True,True
TXN505913,CUST000782,2023-09-23,49,Male,Indore,Offline,In-Store Purchase,Accessories,Sunglasses,Tommy Hilfiger,Blue,Free Size,2,17745,2,Standard Day,0,N/A (Offline),0,No,UPI,5,Not Returned,52,Weekly,2023,9,September,2023-09,Q3,Saturday,45-54,False,False,False,False,8872.5,True,False
TXN505914,CUST003194,2024-01-19,61,Female,Kolkata,Online,Nykaa,Accessories,Sunglasses,Wildcraft,Blue,Free Size,1,1690,10,Standard Day,0,Standard,5,Yes,Debit Card,3,Not Returned,13,Monthly,2024,1,January,2024-01,Q1,Friday,55-64,False,True,True,False,1690.0,True,False
TXN505915,CUST002826,2023-06-21,26,Female,Bhubaneswar,Online,Meesho,Clothing,Kurta,FabIndia,White,M,1,1169,8,Standard Day,0,Same Day,0,Yes,UPI,4,Not Returned,13,Monthly,2023,6,June,2023-06,Q2,Wednesday,25-34,False,True,True,False,1169.0,True,False
TXN505916,CUST002069,2024-05-07,59,Female,Bangalore,Online,Myntra,Clothing,Dress,Allen Solly,Grey,XL,2,6112,5,Standard Day,40,Express,1,No,UPI,4,Not Returned,0,Rarely,2024,5,May,2024-05,Q2,Tuesday,55-64,False,False,True,False,3056.0,True,True
TXN505917,CUST001802,2024-04-01,32,Male,Indore,Online,Amazon,Clothing,T-shirt,Nike,White,XL,2,1975,10,Standard Day,40,Standard,3,No,UPI,4,Not Returned,25,Fortnightly,2024,4,April,2024-04,Q2,Monday,25-34,False,False,True,False,987.5,True,True
TXN505918,CUST001247,2024-11-28,42,Male,Kochi,Offline,In-Store Purchase,Footwear,Sandals,Hush Puppies,Navy,6,1,2680,16,In-Store Festival Offer,0,N/A (Offline),0,Yes,Cash,4,Not Returned,6,Quarterly,2024,11,November,2024-11,Q4,Thursday,35-44,False,True,False,True,2680.0,True,False
TXN505919,CUST002781,2024-09-17,60,Female,Indore,Online,Myntra,Footwear,Sandals,Hush Puppies,Green,11,1,2471,9,Standard Day,0,Standard,5,Yes,Credit Card,4,Not Returned,20,Fortnightly,2024,9,September,2024-09,Q3,Tuesday,55-64,False,True,True,False,2471.0,True,False
TXN505920,CUST002142,2023-01-20,32,Female,Chandigarh,Online,Meesho,Footwear,Formal Shoes,Hush Puppies,Black,6,2,20019,10,Standard Day,0,Express,2,Yes,Net Banking,5,Not Returned,11,Monthly,2023,1,January,2023-01,Q1,Friday,25-34,False,True,True,False,10009.5,True,False
TXN505921,CUST000311,2024-09-17,27,Male,Lucknow,Online,Ajio,Clothing,Saree,FabIndia,Blue,M,3,3979,14,Standard Day,0,Standard,7,Yes,Cash on Delivery,3,Not Returned,3,Quarterly,2024,9,September,2024-09,Q3,Tuesday,25-34,False,True,True,False,1326.3333333333333,True,False
TXN505922,CUST002321,2024-09-27,48,Male,Chennai,Online,Myntra,Accessories,Bag,Fastrack,Navy,Free Size,2,5270,11,Standard Day,0,Standard,3,Yes,UPI,3,Returned,9,Fortnightly,2024,9,September,2024-09,Q3,Friday,45-54,True,True,True,False,2635.0,True,False
TXN505923,CUST002589,2023-09-08,51,Male,Delhi,Online,Amazon,Clothing,Kurta,FabIndia,Beige,S,1,2169,14,Standard Day,40,Standard,4,No,UPI,3,Not Returned,0,Rarely,2023,9,September,2023-09,Q3,Friday,45-54,False,False,True,False,2169.0,True,True
TXN505924,CUST000110,2024-09-28,31,Male,Chennai,Online,Meesho,Accessories,Belt,Fastrack,Olive,M,1,604,5,Standard Day,40,Standard,4,No,UPI,3,Not Returned,13,Monthly,2024,9,September,2024-09,Q3,Saturday,25-34,False,False,True,False,604.0,True,True
TXN505925,CUST002779,2024-06-11,59,Male,Lucknow,Online,Ajio,Footwear,Heels,Max,Navy,7,1,2374,7,Standard Day,0,Standard,6,No,UPI,2,Returned,29,Weekly,2024,6,June,2024-06,Q2,Tuesday,55-64,True,False,True,False,2374.0,True,False
TXN505926,CUST001801,2023-12-13,27,Female,Bhubaneswar,Online,Ajio,Accessories,Socks,Wildcraft,White,Free Size,1,250,8,Standard Day,99,Standard,3,No,UPI,2,Not Returned,4,Monthly,2023,12,December,2023-12,Q4,Wednesday,25-34,False,False,True,False,250.0,True,True
TXN505927,CUST000312,2023-11-23,47,Other,Gurgaon,Online,Meesho,Footwear,Slippers,Zara,Grey,9,1,729,6,Standard Day,0,Standard,4,No,Debit Card,4,Not Returned,6,Quarterly,2023,11,November,2023-11,Q4,Thursday,45-54,False,False,True,False,729.0,True,False
TXN505928,CUST000298,2024-12-17,37,Male,Chandigarh,Offline,In-Store Purchase,Clothing,T-shirt,Nike,Red,L,2,3247,4,Standard Day,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,3,Quarterly,2024,12,December,2024-12,Q4,Tuesday,35-44,False,True,False,False,1623.5,True,False
TXN505929,CUST000845,2024-03-31,62,Female,Visakhapatnam,Online,Meesho,Accessories,Wallet,Fastrack,White,Free Size,2,1344,4,Standard Day,99,Same Day,0,No,Cash on Delivery,3,Not Returned,0,Rarely,2024,3,March,2024-03,Q1,Sunday,55-64,False,False,True,False,672.0,True,True
TXN505930,CUST000162,2023-01-17,54,Male,Delhi,Online,Nykaa,Clothing,Kurta,Max,Green,L,4,4208,15,Standard Day,60,Express,2,No,UPI,4,Returned,9,Monthly,2023,1,January,2023-01,Q1,Tuesday,45-54,True,False,True,False,1052.0,True,True
TXN505931,CUST001832,2024-10-28,52,Female,Hyderabad,Online,Nykaa,Clothing,T-shirt,Nike,Grey,XL,1,1331,14,Standard Day,0,Standard,6,Yes,Wallet,3,Not Returned,4,Quarterly,2024,10,October,2024-10,Q4,Monday,45-54,False,True,True,False,1331.0,True,False
TXN505932,CUST000955,2024-08-29,62,Male,Hyderabad,Online,Flipkart,Accessories,Backpack,Tommy Hilfiger,Brown,Free Size,1,3885,5,Standard Day,40,Standard,7,No,Debit Card,3,Not Returned,44,Weekly,2024,8,August,2024-08,Q3,Thursday,55-64,False,False,True,False,3885.0,True,True
TXN505933,CUST001182,2023-02-23,53,Male,Gurgaon,Online,Myntra,Footwear,Slippers,Max,Brown,7,1,411,1,Standard Day,0,Same Day,0,Yes,UPI,4,Not Returned,5,Quarterly,2023,2,February,2023-02,Q1,Thursday,45-54,False,True,True,False,411.0,True,False
TXN505934,CUST000766,2024-02-10,64,Female,Chennai,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Olive,6,2,9907,9,Standard Day,0,N/A (Offline),0,No,Credit Card,2,Not Returned,8,Fortnightly,2024,2,February,2024-02,Q1,Saturday,55-64,False,False,False,False,4953.5,True,False
TXN505935,CUST000436,2024-06-24,52,Female,Ahmedabad,Online,Nykaa,Clothing,T-shirt,Adidas,Grey,M,2,2996,2,Standard Day,40,Standard,6,No,UPI,2,Not Returned,32,Weekly,2024,6,June,2024-06,Q2,Monday,45-54,False,False,True,False,1498.0,True,True
TXN505936,CUST001706,2024-02-04,47,Female,Nagpur,Online,Myntra,Clothing,Jacket,Puma,Grey,XXL,1,3555,12,Standard Day,0,Standard,6,Yes,UPI,3,Returned,27,Weekly,2024,2,February,2024-02,Q1,Sunday,45-54,True,True,True,False,3555.0,True,False
TXN505937,CUST002911,2023-03-06,36,Male,Jaipur,Offline,In-Store Purchase,Clothing,T-shirt,Puma,Olive,M,1,2076,8,Standard Day,0,N/A (Offline),0,No,UPI,4,Returned,55,Weekly,2023,3,March,2023-03,Q1,Monday,35-44,True,False,False,False,2076.0,True,False
TXN505938,CUST003488,2023-02-15,42,Female,Patna,Online,Meesho,Clothing,Trousers,Max,Red,XXL,1,581,2,Standard Day,40,Express,2,No,UPI,3,Not Returned,1,Rarely,2023,2,February,2023-02,Q1,Wednesday,35-44,False,False,True,False,581.0,True,True
TXN505939,CUST000867,2023-03-16,46,Female,Chandigarh,Online,Amazon,Accessories,Cap,Tommy Hilfiger,Navy,Free Size,1,1740,4,Standard Day,60,Standard,4,No,Credit Card,5,Not Returned,21,Fortnightly,2023,3,March,2023-03,Q1,Thursday,45-54,False,False,True,False,1740.0,True,True
